drugbank_id,name,cas
DB13469,Phanquinone,84-12-8
DB13470,Cefodizime,69739-16-8
DB13471,Nalfurafine,152657-84-6
DB13472,Cyclofenil,2624-43-3
DB13473,Antimony pentasulfide,1315-04-4
DB13474,Tipepidine,5169-78-8
DB13475,Furazidin,1672-88-4
DB13476,Diisopromine,5966-41-6
DB13477,Sodium apolate,25053-27-4
DB13478,Meptazinol,54340-58-8
DB13479,Histapyrrodine,493-80-1
DB13480,Lentinan,37339-90-5
DB13481,Tenidap,120210-48-2
DB13482,Dimefline,1165-48-6
DB13483,Etamsylate,2624-44-4
DB13484,Quinbolone,2487-63-0
DB13485,Sulfametomidine,3772-76-7
DB13486,Magnesium peroxide,14452-57-4
DB13487,Iodine (131I) norcholesterol,56897-09-7
DB13488,Bencyclane,2179-37-5
DB13489,Bamipine,4945-47-5
DB13490,Hidrosmin,115960-14-0
DB13491,Fluperolone,3841-11-0
DB13492,Policresulen,101418-00-2
DB13493,Cyclobutyrol,512-16-3
DB13494,Dimetofrine,22950-29-4
DB13495,Paraoxon,311-45-5
DB13496,Iprindole,5560-72-5
DB13497,Valethamate,16376-74-2
DB13499,Cefsulodin,62587-73-9
DB13500,Otilonium,105360-89-2
DB13501,Bendazac,20187-55-7
DB13502,Budipine,57982-78-2
DB13503,Tyrothricin,1404-88-2
DB13504,Cefetamet,65052-63-3
DB13505,Emepronium,27892-33-7
DB13506,Carfecillin,27025-49-6
DB13507,Poldine,596-50-9
DB13508,Cloranolol,39563-28-5
DB13509,Aloxiprin,9014-67-9
DB13510,Buflomedil,55837-25-7
DB13511,Clebopride,55905-53-8
DB13512,Clefamide,3576-64-5
DB13513,Tribromometacresol,4619-74-3
DB13514,Pranoprofen,52549-17-4
DB13515,Levomethadone,125-58-6
DB13516,Clodantoin,5588-20-5
DB13517,Angiotensinamide,53-73-6
DB13518,Alginic acid,9005-32-7
DB13519,Cerium oxalate,139-42-4
DB13520,Metergoline,17692-51-2
DB13521,Alipogene tiparvovec,929881-05-0
DB13522,Mebicar,10095-06-4
DB13523,Veralipride,66644-81-3
DB13524,Propyphenazone,479-92-5
DB13525,Althea root,
DB13526,Pentaerithrityl,115-77-5
DB13527,Proglumetacin,57132-53-3
DB13528,Chlormadinone,1961-77-9
DB13529,Dobesilic acid,88-46-0
DB13530,Mepindolol,23694-81-7
DB13531,Nicofetamide,553-06-0
DB13532,Cyclopenthiazide,742-20-1
DB13533,Methylestrenolone,514-61-4
DB13534,Gedocarnil,109623-97-4
DB13535,Nebacumab,138661-01-5
DB13536,Broxyquinoline,521-74-4
DB13537,Gitoformate,10176-39-3
DB13538,Guacetisal,55482-89-8
DB13539,Iodoxamic acid,31127-82-9
DB13540,Isepamicin,58152-03-7
DB13541,Iprazochrome,7248-21-7
DB13542,Bevonium,33371-53-8
DB13543,Mitobronitol,488-41-5
DB13544,Ethenzamide,938-73-8
DB13545,Isobromindione,1470-35-5
DB13546,Nizofenone,54533-85-6
DB13547,Sulfatolamide,1161-88-2
DB13548,Dibrompropamidine,496-00-4
DB13549,4-dimethylaminophenol,619-60-3
DB13550,Bifemelane,90293-01-9
DB13551,Cinchophen,132-60-5
DB13552,Trifluperidol,749-13-3
DB13553,Carumonam,87638-04-8
DB13554,Moperone,1050-79-9
DB13555,Prajmaline,35080-11-6
DB13556,Sulfamazone,65761-24-2
DB13557,Thiopropazate,84-06-0
DB13558,Morclofone,31848-01-8
DB13559,Rimiterol,32953-89-2
DB13560,Dextranomer,56087-11-7
DB13561,Clobenzorex,13364-32-4
DB13563,Norgestrienone,848-21-5
DB13564,Zipeprol,34758-83-3
DB13565,Benzoxonium,23884-64-2
DB13566,Sequifenadine,57734-69-7
DB13567,Desaspidin,114-43-2
DB13568,Diodone,300-37-8
DB13569,Ferrous chloride,7758-94-3
DB13570,Oxidized cellulose,9032-53-5
DB13571,Pentamycin,6834-98-6
DB13572,Emylcamate,78-28-4
DB13573,Acefylline,652-37-9
DB13574,Heptaminol,372-66-7
DB13575,Bietaserpine,53-18-9
DB13576,Aluminium nicotinate,1976-28-9
DB13577,Allobarbital,52-43-7
DB13578,Metabutethamine,4439-25-2
DB13579,Mepixanox,17854-59-0
DB13580,Succinylsulfathiazole,116-43-8
DB13581,Rociverine,53716-44-2
DB13582,Ferric (59Fe) citrate,54063-42-2
DB13583,Mephenesin,59-47-2
DB13584,Gallamine,153-76-4
DB13585,Aminoethyl nitrate,646-02-6
DB13586,Metandienone,72-63-9
DB13587,Mesterolone,1424-00-6
DB13588,Naftidrofuryl,31329-57-4
DB13590,Calcium pangamate,20310-61-6
DB13591,Metopimazine,14008-44-7
DB13592,Etamiphylline,314-35-2
DB13593,Zolimidine,1222-57-7
DB13595,Almasilate,71205-22-6
DB13596,Oxycinchophen,485-89-2
DB13597,Moroxydine,3731-59-7
DB13598,Diethyl ether,60-29-7
DB13599,Difetarsone,3639-19-8
DB13600,Deltamethrin,52918-63-5
DB13601,Oxiracetam,62613-82-5
DB13602,Promegestone,34184-77-5
DB13603,Pyrrolnitrin,1018-71-9
DB13604,Guanazodine,32059-15-7
DB13605,Phenoperidine,562-26-5
DB13606,Phenazocine,58073-76-0
DB13607,Picloxydine,5636-92-0
DB13608,Tiocarlide,910-86-1
DB13609,Umifenovir,131707-25-0
DB13610,Flumedroxone,15687-21-5
DB13611,Chlormidazole,3689-76-7
DB13612,Carbaspirin calcium,5749-67-7
DB13613,Ticlatone,70-10-0
DB13614,Metizoline,17692-22-7
DB13615,Mifamurtide,838853-48-8
DB13616,Melagatran,159776-70-2
DB13617,Clorexolone,2127-01-7
DB13618,Ipriflavone,35212-22-7
DB13619,Bornaprine,20448-86-6
DB13620,Potassium gluconate,299-27-4
DB13621,Tetragalacturonic acid hydroxymethylester,53008-15-4
DB13622,Selenium (75Se) norcholesterol,63795-61-9
DB13623,Fabomotizole,173352-21-1
DB13624,Methoxyphenamine,93-30-1
DB13625,Carbuterol,34866-47-2
DB13626,Aluminium glycinate,41354-48-7
DB13627,Oxolinic acid,14698-29-4
DB13628,Ethyl hydroxybenzoate,120-47-8
DB13629,Mofebutazone,2210-63-1
DB13630,Bibenzonium,59866-76-1
DB13631,Methoserpidine,865-04-3
DB13632,Protiofate,58416-00-5
DB13633,Mepartricin,11121-32-7
DB13634,Pentifylline,1028-33-7
DB13635,Tiracizine,83275-56-3
DB13636,Etanautine,857401-00-4
DB13637,Tenitramine,21946-79-2
DB13638,Cefbuperazone,76610-84-9
DB13639,Ferrous tartrate,2944-65-2
DB13640,Acetoxolone,6277-14-1
DB13641,Metisazone,1910-68-5
DB13642,Pridinol,511-45-5
DB13643,Loprazolam,61197-73-7
DB13644,Methylthiouracil,56-04-2
DB13645,Ethacizine,33414-33-4
DB13646,Saruplase,99149-95-8
DB13647,Semustine,13909-09-6
DB13648,Alcuronium,23214-96-2
DB13649,Proquazone,22760-18-5
DB13650,Aloglutamol,13755-41-4
DB13651,Lorajmine,47562-08-3
DB13652,Bunaftine,32421-46-8
DB13653,Lorcainide,59729-31-6
DB13654,Montmorillonite,1318-93-0
DB13655,Nikethamide,59-26-7
DB13656,Eberconazole,128326-82-9
DB13657,Benorilate,5003-48-5
DB13658,Hemoglobin raffimer,197462-97-8
DB13659,Tenonitrozole,3810-35-3
DB13660,Propicillin,551-27-9
DB13661,Niridazole,61-57-4
DB13662,Hexapropymate,358-52-1
DB13663,Clofenamide,671-95-4
DB13664,Formocortal,2825-60-7
DB13665,Fluanisone,1480-19-9
DB13666,Tiemonium iodide,144-12-7
DB13667,Cefozopran,113359-04-9
DB13668,Ipidacrine,62732-44-9
DB13669,Morpholine,110-91-8
DB13670,Oxantel,36531-26-7
DB13671,Sulbentine,350-12-9
DB13672,Dimethylaminopropionylphenothiazine,63834-04-8
DB13673,Bekanamycin,4696-76-8
DB13674,Cridanimod,38609-97-1
DB13675,Metahexamide,565-33-3
DB13676,Mosapramine,89419-40-9
DB13677,Carboquone,24279-91-2
DB13678,Dihexyverine,561-77-3
DB13679,Dexchlorpheniramine,25523-97-1
DB13680,Naftazone,15687-37-3
DB13681,Butalamine,22131-35-7
DB13682,Cefpirome,84957-29-9
DB13683,Quinisocaine,86-80-6
DB13684,Omoconazole,74512-12-2
DB13685,Quingestanol,10592-65-1
DB13686,Clometocillin,1926-49-4
DB13687,Niaprazine,27367-90-4
DB13688,Drisapersen,1251830-50-8
DB13689,Tacalcitol,57333-96-7
DB13690,Vinyl ether,109-93-3
DB13691,Acetyldigoxin,5511-98-8
DB13692,Tretoquinol,30418-38-3
DB13693,Sulbenicillin,41744-40-5
DB13694,Distigmine,17299-00-2
DB13695,Penthienate,22064-27-3
DB13696,Bromochlorosalicylanilide,3679-64-9
DB13697,Ambazone,539-21-9
DB13698,Ferrous carbonate,563-71-3
DB13699,Sulfathiourea,515-49-1
DB13700,Protamine,9012-00-4
DB13701,Ioglicic acid,49755-67-1
DB13702,Tibezonium iodide,54663-47-7
DB13703,Gepefrine,18840-47-6
DB13704,Pristinamycin,270076-60-3
DB13705,Decamethoxine,38146-42-8
DB13706,Eosin,17372-87-1
DB13707,Sodium tartrate,868-18-8
DB13708,Fenquizone,20287-37-0
DB13709,Ciclonicate,53449-58-4
DB13710,Metenolone,153-00-4
DB13711,Tritoqualine,14504-73-5
DB13712,Dixanthogen,502-55-6
DB13713,Quifenadine,10447-39-9
DB13714,Xibornol,13741-18-9
DB13715,Dilazep,35898-87-4
DB13716,Dibutylphthalate,84-74-2
DB13717,Phenothrin,26002-80-2
DB13718,Hydroquinine,522-66-7
DB13719,Trolnitrate,7077-34-1
DB13720,Diphemanil,15394-62-4
DB13721,Cypermethrin,52315-07-8
DB13722,Pirprofen,31793-07-4
DB13723,Meldonium,76144-81-5
DB13724,Nifuratel,4936-47-4
DB13725,Terodiline,15793-40-5
DB13726,Sulfaguanidine,57-67-0
DB13727,Azapetine,146-36-1
DB13728,Halometasone,50629-82-8
DB13729,Camostat,59721-28-7
DB13730,Nifurtoinol,1088-92-2
DB13731,Butamirate,18109-80-3
DB13732,Meglumine antimoniate,133-51-7
DB13733,Methylpentynol,77-75-8
DB13734,Biphenylol,1322-20-9
DB13735,Potassium guaiacolsulfonate,1321-14-8
DB13736,Fenoxazoline,4846-91-7
DB13737,Cyclobarbital,52-31-3
DB13738,Camylofin,54-30-8
DB13739,Penamecillin,983-85-7
DB13740,Bemegride,64-65-3
DB13741,Ioglycamic acid,2618-25-9
DB13742,Elcatonin,60731-46-6
DB13743,Sodium aurotiosulfate,33614-49-2
DB13744,Piromidic acid,19562-30-2
DB13745,Fazadinium bromide,49564-56-9
DB13746,Bioallethrin,584-79-2
DB13747,Trolamine,102-71-6
DB13748,Tidiacic arginine,30986-62-0
DB13749,Magnesium gluconate,59625-89-7
DB13750,Obidoxime,7683-36-5
DB13751,Glycyrrhizic acid,1405-86-3
DB13752,Tetramethrin,7696-12-0
DB13753,Cetiedil,14176-10-4
DB13754,Mephenoxalone,70-07-5
DB13755,Iocarmic acid,10397-75-8
DB13756,Peruvoside,1182-87-2
DB13757,Epanolol,86880-51-5
DB13758,Meclofenoxate,51-68-3
DB13759,Fenpiverinium,258329-46-3
DB13760,Niperotidine,84845-75-0
DB13761,Tilactase,9031-11-2
DB13762,Dexrabeprazole,177795-60-7
DB13763,Aurotioprol,27279-43-2
DB13764,Monoxerutin,23869-24-1
DB13765,Mercuric chloride,7487-94-7
DB13766,Lidoflazine,3416-26-0
DB13767,Vorozole,129731-10-8
DB13768,Domiodol,61869-07-6
DB13769,Emetonium iodide,5982-52-5
DB13770,Vinylbital,2430-49-1
DB13771,Ferric sodium citrate,52031-09-1
DB13772,Rufloxacin,101363-10-4
DB13773,Sulfamethoxypyridazine,80-35-3
DB13774,Myristalkonium,16287-71-1
DB13775,Tertatolol,83688-84-0
DB13776,Ibacitabine,611-53-0
DB13777,Prenalterol,57526-81-5
DB13778,Cefazedone,56187-47-4
DB13779,Guanoclor,5001-32-1
DB13780,Aluminium clofibrate,24818-79-9
DB13781,Xamoterol,81801-12-9
DB13782,Imipramine oxide,6829-98-7
DB13783,Acemetacin,53164-05-9
DB13784,Dixyrazine,2470-73-7
DB13785,Dropropizine,17692-31-8
DB13786,Magnesium orotate,34717-03-8
DB13787,Tilidine,51931-66-9
DB13788,Chlorbenzoxamine,522-18-9
DB13789,Aluminium acetotartrate,15930-12-8
DB13790,Fipexide,34161-24-5
DB13791,Penfluridol,26864-56-2
DB13792,Clopamide,636-54-4
DB13793,Vinburnine,4880-88-0
DB13794,Dimethoxanate,477-93-0
DB13795,Brodimoprim,56518-41-3
DB13796,Dibunate,14992-58-6
DB13797,Iodocholesterol (131I),42220-21-3
DB13798,Demoxytocin,113-78-0
DB13799,Ethadione,520-77-4
DB13800,Calcium levulinate,591-64-0
DB13801,Muzolimine,55294-15-0
DB13802,Epomediol,1310101-21-3
DB13803,Xipamide,14293-44-8
DB13804,Benzylthiouracil,6336-50-1
DB13805,Reposal,3625-25-0
DB13806,Linopirdine,105431-72-9
DB13807,Tisopurine,5334-23-6
DB13808,Mebhydrolin,524-81-2
DB13809,Paclitaxel poliglumex,263351-82-2
DB13810,Dimemorfan,36309-01-0
DB13811,Oblimersen,190977-41-4
DB13812,Bufylline,5634-34-4
DB13813,Iodoform,75-47-8
DB13814,Talampicillin,47747-56-8
DB13815,Xenysalate,3572-52-9
DB13816,Aspoxicillin,63358-49-6
DB13817,Carbromal,77-65-6
DB13818,Bibrocathol,6915-57-7
DB13819,Proxazole,5696-09-3
DB13820,Oxomemazine,3689-50-7
DB13821,Ceftezole,26973-24-0
DB13822,Meprotixol,4295-63-0
DB13823,Pipemidic acid,51940-44-4
DB13824,Enprostil,73121-56-9
DB13825,Fedrilate,23271-74-1
DB13826,Etohexadiol,94-96-2
DB13827,Indanazoline,40507-78-6
DB13828,Cyfluthrin,68359-37-5
DB13829,Calcium silicate,1344-95-2
DB13830,Copper usnate,
DB13831,Potassium permanganate,7722-64-7
DB13832,Ranimustine,58994-96-0
DB13833,Methylatropine,31610-87-4
DB13834,Phenylmercuric borate,8017-88-7
DB13835,Caroverine,23465-76-1
DB13836,Metampicillin,6489-97-0
DB13837,Doxefazepam,40762-15-0
DB13838,Noxytiolin,15599-39-0
DB13839,Dipyrocetyl,486-79-3
DB13840,Hydroxyethylpromethazine,7647-63-4
DB13841,Clopenthixol,982-24-1
DB13842,Etofylline nicotinate,13425-39-3
DB13843,Cloprednol,5251-34-3
DB13844,Pipenzolate,13473-38-6
DB13845,Etafenone,90-54-0
DB13846,Pyrrobutamine,91-82-7
DB13847,Rhenium Re-186 sulfide,
DB13848,Fluorodopa (18F),92812-82-3
DB13849,Clofibride,26717-47-5
DB13850,Timepidium,97094-64-9
DB13851,Artemotil,75887-54-6
DB13852,Mefenorex,17243-57-1
DB13853,Anethole trithione,532-11-6
DB13854,Gamolenic acid,506-26-3
DB13855,Nifuroxazide,965-52-6
DB13856,Fluclorolone,3693-38-7
DB13857,Demegestone,10116-22-0
DB13858,Dimazole,95-27-2
DB13860,Imidazole salicylate,36364-49-5
DB13861,Iopentol,89797-00-2
DB13862,Magnesium phosphate,7757-87-1
DB13863,Fosfructose,488-69-7
DB13864,Hemoglobin crosfumaril,142261-03-8
DB13865,Dehydroemetine,4914-30-1
DB13866,Etynodiol,1231-93-2
DB13867,Fluticasone,90566-53-3
DB13868,Adefovir,106941-25-7
DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol,20772-64-9
DB13871,Albendazole oxide,54029-12-8
DB13872,Lormetazepam,848-75-9
DB13873,Fenofibric acid,42017-89-0
DB13874,Enasidenib,1446502-11-9
DB13875,Harmaline,304-21-2
DB13876,Brofaromine,63638-91-5
DB13877,Iniparib,160003-66-7
DB13878,Pibrentasvir,1353900-92-1
DB13879,Glecaprevir,1365970-03-1
DB13881,Tisagenlecleucel,1823078-37-0
DB13882,Methyl nicotinate,93-60-7
DB13883,Coral snake (micrurus fulvius) immune globulin antivenin (equine),
DB13884,Albutrepenonacog alfa,1357448-54-4
DB13885,Ferric subsulfate,1310-45-8
DB13886,Human cytomegalovirus immune globulin,339086-15-6
DB13887,Meningococcal polysaccharide vaccine group W-135,
DB13888,Meningococcal polysaccharide vaccine group Y,
DB13889,Meningococcal polysaccharide vaccine group A,
DB13890,Meningococcal polysaccharide vaccine group C,
DB13891,Crotalus scutulatus antivenin,
DB13892,Crotalus atrox antivenin,
DB13893,Crotalus adamanteus antivenin,
DB13894,Agkistrodon piscivorus antivenin,
DB13895,Rhus Glabra Pollen,
DB13896,Talimogene laherparepvec,1187560-31-1
DB13897,Equine Botulinum Neurotoxin E Immune FAB2,
DB13898,Equine Botulinum Neurotoxin C Immune FAB2,
DB13899,Equine Botulinum Neurotoxin G Immune FAB2,
DB13900,Equine Botulinum Neurotoxin A Immune FAB2,
DB13901,Equine Botulinum Neurotoxin F Immune FAB2,
DB13902,Equine Botulinum Neurotoxin D Immune FAB2,
DB13903,Equine Botulinum Neurotoxin B Immune FAB2,
DB13904,Cat dander extract,
DB13905,Scorpion (centruroides) immune Fab2 antivenin (equine),
DB13906,Aloe vera leaf,8001-97-6
DB13907,Fusarium graminearum,
DB13908,Amylmetacresol,1300-94-3
DB13909,Bismuth subgallate,99-26-3
DB13910,Valproate bismuth,60364-28-5
DB13911,Phloxine B,18472-87-2
DB13912,Coumermycin A1,4434-05-3
DB13913,Belladonna,
DB13914,Volixibat,1025216-57-2
DB13915,Axicabtagene ciloleucel,
DB13916,Toyocamycin,606-58-6
DB13917,Deoxyepinephrine,501-15-5
DB13918,Diclofop-methyl,51338-27-3
DB13919,Candesartan,139481-59-7
DB13920,Valopicitabine,640281-90-9
DB13921,2'-C-methylcytidine,20724-73-6
DB13923,Emicizumab,1610943-06-0
DB13924,Varicella zoster vaccine (recombinant),
DB13925,Dotatate gallium Ga-68,1027785-90-5
DB13926,Cenegermin,1772578-74-1
DB13927,anle138b,882697-00-9
DB13928,Semaglutide,910463-68-2
DB13929,Relcovaptan,150375-75-0
DB13930,Ulixertinib,869886-67-9
DB13931,Netarsudil,1254032-66-0
DB13932,Voretigene neparvovec,1646819-03-5
DB13933,Nonacog beta pegol,1175512-71-6
DB13934,Ligandrol,1165910-22-4
DB13935,AC-262536,870888-46-3
DB13936,JNJ-28330835,888072-47-7
DB13937,LGD-3303,917891-35-1
DB13938,S-40503,404920-28-1
DB13939,RAD-140,1182367-47-0
DB13940,"2,5-Dimethoxy-4-ethylthioamphetamine",185562-00-9
DB13941,Piperaquine,4085-31-8
DB13943,Testosterone cypionate,58-20-8
DB13944,Testosterone enanthate,315-37-7
DB13946,Testosterone undecanoate,5949-44-0
DB13947,Testosterone enantate benzilic acid hydrazone,18625-33-7
DB13948,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",1391489-32-9
DB13949,Ferric cation,20074-52-6
DB13950,WIN 55212-2,131543-22-1
DB13951,Stanolone acetate,1164-91-6
DB13952,Estradiol acetate,4245-41-4
DB13953,Estradiol benzoate,50-50-0
DB13954,Estradiol cypionate,313-06-4
DB13955,Estradiol dienanthate,7732-97-0
DB13956,Estradiol valerate,979-32-8
DB13957,J147,1146963-51-0
DB13958,Trestolone acetate,6157-87-5
DB13959,Medium-chain triglycerides,438544-49-1
DB13960,Bronopol,52-51-7
DB13961,Fish oil,
DB13962,Calcium saccharate,5793-88-4
DB13963,"1,2-dichlorobenzene",95-50-1
DB13964,Peanut oil,8002-03-7
DB13965,Sarracenia Purpurea,
DB13966,Isopropyl myristate,110-27-0
DB13967,Patent Blue,25305-77-5
DB13968,Plasma protein fraction (human),
DB13969,Quaternium-24,32426-11-2
DB13970,Dioctyldimonium,20256-55-7
DB13971,Vanadium,7440-62-2
DB13972,Racemethionine,59-51-8
DB13973,Remestemcel-L,
DB13974,Passiflora incarnata flower,
DB13975,Black cohosh,
DB13976,Sulesomab,167747-19-5
DB13977,Potassium carbonate,584-08-7
DB13978,Selisistat,49843-98-3
DB13979,Besilesomab,537694-98-7
DB13980,Copper Cu-64,13981-25-4
DB13981,Nomegestrol acetate,58652-20-3
DB13982,Lutetium Lu-177,14265-75-9
DB13983,"5,7,2′-trihydroxy-6,8-dimethoxyflavone",159359-22-5
DB13984,Cyclopropane,75-19-4
DB13985,Lutetium Lu 177 dotatate,437608-50-9
DB13987,Strontium chloride,10476-85-4
DB13988,SB-269970,201038-74-6
DB13989,Epitizide,1764-85-8
DB13990,Dipropyl-4-hydroxytryptamine,63065-88-3
DB13991,Pipequaline,77472-98-1
DB13992,Azintamide,1830-32-6
DB13993,MRK-409,233275-76-8
DB13994,AZD-7325,942437-37-8
DB13995,Ferric pyrophosphate citrate,1802359-96-1
DB13996,Magnesium acetate,142-72-3
DB13997,Baloxavir marboxil,1985606-14-1
DB13998,Lonoctocog alfa,1388129-63-2
DB13999,Moroctocog alfa,284036-24-4
DB14000,Tetraglyme,143-24-8
DB14001,alpha-Tocopherol succinate,4345-03-3
DB14002,D-alpha-Tocopherol acetate,58-95-7
DB14003,alpha-Tocopherol acetate,7695-91-2
DB14004,Tildrakizumab,1326244-10-3
DB14005,Dimethicone 410,9006-65-9
DB14006,Choline salicylate,2016-36-6
DB14007,Pentetic acid,67-43-6
DB14008,Hispidulin,1447-88-7
DB14009,Medical Cannabis,
DB14010,"5-methoxy-N,N-dimethyltryptamine",1019-45-0
DB14011,Nabiximols,56575-23-6
DB14012,Burosumab,1610833-03-8
DB14013,SR-9009,1379686-30-2
DB14014,SR-9011,1379686-29-9
DB14015,Sodium bisulfite,7631-90-5
DB14016,Ox bile extract,
DB14017,H3B-8800,1825302-42-8
DB14018,Bromotheophylline,10381-75-6
DB14019,Fosnetupitant,1703748-89-3
DB14020,Benzoin,119-53-9
DB14022,Typhoid vaccine,
DB14025,Clinafloxacin,105956-97-6
DB14026,Thiosalicylic acid,147-93-3
DB14027,Taspoglutide,275371-94-3
DB14028,Nordazepam,1088-11-5
DB14029,Furafylline,80288-49-9
DB14030,PZM21,1997387-43-5
DB14031,Tretamine,51-18-3
DB14033,Acetyl sulfisoxazole,80-74-0
DB14034,Darglitazone,141200-24-0
DB14035,Englitazone,109229-58-5
DB14037,Madecassic acid,18449-41-7
DB14038,beta-Sitosterol,83-46-5
DB14039,Erenumab,1582205-90-0
DB14040,Eptinezumab,1644539-04-7
DB14041,Fremanezumab,1655501-53-3
DB14042,Galcanezumab,1578199-75-3
DB14043,Palmidrol,544-31-0
DB14044,Hopantenic acid,18679-90-8
DB14045,Cholesteryl chloride,910-31-6
DB14046,Dichlorobenzene,25321-22-6
DB14048,Sodium zirconium cyclosilicate,17141-74-1
DB14049,Nitrate,14797-55-8
DB14050,Cannabidivarin,24274-48-4
DB14051,Malacidin A,
DB14052,Malacidin B,
DB14054,Asiatic acid,464-92-6
DB14055,(S)-Warfarin,5543-57-7
DB14056,Nigericin,28380-24-7
DB14057,Valinomycin,2001-95-8
DB14058,Basifungin,127785-64-2
DB14059,SC-236,170569-86-5
DB14060,NS-398,123653-11-2
DB14061,Hycanthone,3105-97-3
DB14062,Concanamycin A,80890-47-7
DB14063,Dexverapamil,38321-02-7
DB14064,Emopamil,78370-13-5
DB14065,Lomerizine,101477-55-8
DB14066,Tetrandrine,518-34-3
DB14067,Dofequidar,129716-58-1
DB14068,Dexniguldipine,120054-86-6
DB14069,ONT-093,216227-54-2
DB14070,HM-30181,849675-66-7
DB14071,Desmethylsertraline,87857-41-8
DB14072,Reversin 121,174630-04-7
DB14073,Gondoic acid,5561-99-9
DB14074,Icaridin,119515-38-7
DB14075,Imidurea,39236-46-9
DB14076,"Interleukin-1 alpha, human recombinant",
DB14077,Magnesium stearate,557-04-0
DB14078,Medronic acid,1984-15-2
DB14079,Hydroxybutyloxide,821-33-0
DB14080,Acetylcysteine magnesium,36330-79-7
DB14081,Asiaticoside,16830-15-2
DB14082,Betiatide,103725-47-9
DB14083,Bisphenol A diglycidyl ether,1675-54-3
DB14084,Butylparaben,94-26-8
DB14085,Cadmium,7440-43-9
DB14086,Cianidanol,154-23-4
DB14087,Morrhuic acid,
DB14088,Osbond acid,25182-74-5
DB14089,Dimercaptosuccinic acid,2418-14-6
DB14090,Dimethyl sulfone,67-71-0
DB14091,Carbomer homopolymer type C,57916-92-4
DB14092,8-epi-Cyanocobalamin,41325-63-7
DB14093,"(1,2,6,7-3H)Testosterone",67308-98-9
DB14094,Tocopherylquinone,7559-04-8
DB14096,"1,2-icosapentoyl-sn-glycero-3-phosphoserine",
DB14097,13-cis-12-(3'-Carboxyphenyl)retinoic acid,141948-79-0
DB14098,Cobalamin,13408-78-1
DB14099,"1,2-Distearoyllecithin",4539-70-2
DB14100,Pork collagen,
DB14101,Soy isoflavones,
DB14102,Triethylhexanoin,7360-38-5
DB14103,Methionine sulfoximine,15985-39-4
DB14104,Linoleic acid,60-33-3
DB14105,"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",200880-41-7
DB14106,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate,103694-84-4
DB14107,7-Aminodesacetoxycephalosporanic acid,22252-43-3
DB14108,"1,2-Hexanediol",6920-22-5
DB14109,alpha-Arbutin,84380-01-8
DB14110,Butylene glycol,107-88-0
DB14111,Ceramide NP,100403-19-8
DB14112,Human vaccinia virus immune globulin,
DB14113,Black widow spider antivenin (equine),
DB14114,Viper antivenom,
DB14115,Human botulinum neurotoxin A/B immune globulin,
DB14116,Silodrate,12408-47-8
DB14117,Silica dimethyl silylate,68611-44-9
DB14119,Phytosphingosine,554-62-1
DB14120,Phenylethyl resorcinol,85-27-8
DB14121,Parasorbic acid,10048-32-5
DB14122,Dihydroxymethoxychalcone,19309-14-9
DB14123,Menthol,1490-04-6
DB14124,Cyclomethicone,69430-24-6
DB14125,Benazeprilat,86541-78-8
DB14126,Tenofovir,147127-20-6
DB14127,Sacubitrilat,149709-44-4
DB14128,Nadide,53-84-9
DB14129,Macelignan,107534-93-0
DB14130,Methyl salicylate 2-ethylbutyrate,85005-92-1
DB14131,Basic Fibroblast Growth Factor,106096-93-9
DB14132,8-chlorotheophylline,85-18-7
DB14134,Octyldodecanol,5333-42-6
DB14135,Hypochlorous acid,7790-92-3
DB14136,(-)-menthol 1-propylene glycol carbonate,260781-16-6
DB14137,Palmitoyl tetrapeptide-7,221227-05-0
DB14138,Silicic acid,1343-98-2
DB14139,Hydroxyethyl ethylcellulose,9004-58-4
DB14140,Dipropylene glycol,25265-71-8
DB14141,p-Phenylenediamine,106-50-3
DB14142,Methoxy PEG-12 retinamide,
DB14143,Distearyldimonium,14357-21-2
DB14144,p-Aminophenol,123-30-8
DB14145,Nepidermin,62253-63-8
DB14146,Loxicodegol,1211231-76-3
DB14148,Human albumin microspheres,
DB14149,Glyceryl stearate SE,
DB14150,Chloric acid,7790-93-4
DB14151,Phosphorus,7723-14-0
DB14152,Ginsenosides,74749-74-9
DB14153,Polysorbate 60,9005-67-8
DB14154,Gold,7440-57-5
DB14155,Chitosan low molecular weight (20-200 mpa.s),9012-76-4
DB14156,Synthetic camphor,76-22-2
DB14157,Hydrogenated soybean lecithin,97281-48-6
DB14158,Microcrystalline cellulose,9004-34-6
DB14159,Oxidronic acid,15468-10-7
DB14160,Titanium,7440-32-6
DB14161,"Lecithin, soybean",8030-76-0
DB14162,Northern bluefin tuna,
DB14163,Anthoxanthum odoratum,
DB14164,Betula lenta whole,
DB14165,Culex pipiens,
